source_img,file_name,text
74.jpeg,74_8.jpeg,ринбурга въ своемъ доме
75.jpeg,75_0.jpeg,Ревизская сказка
75.jpeg,75_1.jpeg,Ревизская сказка
75.jpeg,75_2.jpeg,1867 года Августа 14 дня Пермской губернiи
75.jpeg,75_3.jpeg,1867 года Августа 14 дня Пермской губернiи
75.jpeg,75_4.jpeg,г Екатеринбурга
75.jpeg,75_5.jpeg,г Екатеринбурга
75.jpeg,75_6.jpeg,По последней
75.jpeg,75_7.jpeg,Изъ того Ныне
75.jpeg,75_8.jpeg,Во временной Ныне
75.jpeg,75_9.jpeg,ревизiи состояло
75.jpeg,75_10.jpeg,Семьи Мужскiй полъ
75.jpeg,75_11.jpeg,на
75.jpeg,75_12.jpeg,и после оной Числа
75.jpeg,75_13.jpeg,на
75.jpeg,75_14.jpeg,Семьи
75.jpeg,75_15.jpeg,Женскiй полъ
75.jpeg,75_16.jpeg,прибыло
75.jpeg,75_17.jpeg,выбыло
75.jpeg,75_18.jpeg,лицо
75.jpeg,75_19.jpeg,отлучке
75.jpeg,75_20.jpeg,лицо
75.jpeg,75_21.jpeg,№9 №10
75.jpeg,75_22.jpeg,Когда
75.jpeg,75_23.jpeg,№
75.jpeg,75_24.jpeg,№10
75.jpeg,75_25.jpeg,Съ которого
75.jpeg,75_26.jpeg,Мещане
75.jpeg,75_27.jpeg,Лета
75.jpeg,75_28.jpeg,Лета
75.jpeg,75_29.jpeg,Мещанки
75.jpeg,75_30.jpeg,Лета
75.jpeg,75_31.jpeg,ревизiи ревизiи
75.jpeg,75_32.jpeg,именно
75.jpeg,75_33.jpeg,ревизiи ревизiи
75.jpeg,75_34.jpeg,времени
75.jpeg,75_35.jpeg,Причислен по
75.jpeg,75_36.jpeg,Николай Яковлевъ предписанiю
75.jpeg,75_37.jpeg,Пермской ка
75.jpeg,75_38.jpeg,Эяковскiй зенной Палаты
75.jpeg,75_39.jpeg,19
75.jpeg,75_40.jpeg,Холостъ
75.jpeg,75_41.jpeg,отъ 3 мая
75.jpeg,75_42.jpeg,№4413
75.jpeg,75_43.jpeg,изъ канцеляр
75.jpeg,75_44.jpeg,Итого мужеска пола одна душа 1
75.jpeg,75_45.jpeg,"Всего въ сей ревизской сказке заключается наличныхъ душъ мужеска пола одна, и въ налич"
75.jpeg,75_46.jpeg,ности бывшiх показаны прописных нетъ къ сей ревизской сказке сказко податель Екате
75.jpeg,75_47.jpeg,рибускiй мещанинъ Николай Яковлевъ Эоковкiй руку приложилъ
76.jpeg,76_0.jpeg,Ревизская сказка
76.jpeg,76_1.jpeg,Тысяча восемьсотъ шестьдесятъ седмого
76.jpeg,76_2.jpeg,года Августа девятнадцатого дня
76.jpeg,76_3.jpeg,Пермской губернiи Екатеринбургского
76.jpeg,76_4.jpeg,мещанина Мелетiя Василiева
76.jpeg,76_5.jpeg,Смородинцова о состоящихъ ду
76.jpeg,76_6.jpeg,шахъ на лицо
76.jpeg,76_7.jpeg,Жительство имею
76.jpeg,76_8.jpeg,въ 2й части города
76.jpeg,76_9.jpeg,Екатеринбурга въ
76.jpeg,76_10.jpeg,квартире
77.jpeg,77_0.jpeg,Ревизская Сказка
77.jpeg,77_1.jpeg,Ревизская Сказка
77.jpeg,77_2.jpeg,1867 года Августа 19 дня Пермской Губернiи 1867 года Августа 19 дня Пермской Губернiи
77.jpeg,77_3.jpeg,города Екатеринбурга
77.jpeg,77_4.jpeg,города Екатеринбурга
77.jpeg,77_5.jpeg,По последней Изъ того Ныне
77.jpeg,77_6.jpeg,во впремен Ныне
77.jpeg,77_7.jpeg,на
77.jpeg,77_8.jpeg,Семьи
77.jpeg,77_9.jpeg,Мужскiй полъ
77.jpeg,77_10.jpeg,ревизiи состояло числа
77.jpeg,77_11.jpeg,и после оной при выбыло
77.jpeg,77_12.jpeg,на
77.jpeg,77_13.jpeg,Семьи
77.jpeg,77_14.jpeg,Женскiй полъ ной от
77.jpeg,77_15.jpeg,лучке
77.jpeg,77_16.jpeg,лицо
77.jpeg,77_17.jpeg,было
77.jpeg,77_18.jpeg,лицо
77.jpeg,77_19.jpeg,№9
77.jpeg,77_20.jpeg,№10
77.jpeg,77_21.jpeg,Съ кото
77.jpeg,77_22.jpeg,№9
77.jpeg,77_23.jpeg,№10
77.jpeg,77_24.jpeg,Когда
77.jpeg,77_25.jpeg,ревизiи ревизiи Мещане
77.jpeg,77_26.jpeg,Лета
77.jpeg,77_27.jpeg,рого вре Лета
77.jpeg,77_28.jpeg,именно
77.jpeg,77_29.jpeg,Лета ревизiи ревизiи Мещане
77.jpeg,77_30.jpeg,мени
77.jpeg,77_31.jpeg,Причисленъ по пред
77.jpeg,77_32.jpeg,Мелетiй Васи писанiю Перм
77.jpeg,77_33.jpeg,лiевъ Смородин ской казенной
77.jpeg,77_34.jpeg,цовъ Палаты отъ
77.jpeg,77_35.jpeg,36
77.jpeg,77_36.jpeg,Холостъ
77.jpeg,77_37.jpeg,25 января 1864
77.jpeg,77_38.jpeg,года за №708
77.jpeg,77_39.jpeg,и изъключенныхъ
77.jpeg,77_40.jpeg,Духовного Званiя
77.jpeg,77_41.jpeg,Итого мужеска пола одна душа
77.jpeg,77_42.jpeg,"Всего въ сей ревизской сказке заключается наличныхъ душъ мужеска пола одна, и въ наличности"
77.jpeg,77_43.jpeg,бывшiх показаны прописных нетъ къ сей ревизской сказке сказко податель Екате
77.jpeg,77_44.jpeg,ринбургскiй мещанинъ Мелетiй Василiевъ Смородинцовъ руку приложилъ
78.jpeg,78_0.jpeg,Ревизская сказка
78.jpeg,78_1.jpeg,1867 года Сентября 2 дня Пермской
78.jpeg,78_2.jpeg,губернiи города Екатеринбурга вновъ
78.jpeg,78_3.jpeg,причисленного мещанина Егора
78.jpeg,78_4.jpeg,Иванова Притынина о состоящихъ
78.jpeg,78_5.jpeg,душахъ на лицо
79.jpeg,79_0.jpeg,Ревизская сказка
79.jpeg,79_1.jpeg,Ревизская сказка
79.jpeg,79_2.jpeg,1867 года сентября 2 дня Пермской губернiи го
79.jpeg,79_3.jpeg,1867 года сентября 2 дня Пермской губернiи
79.jpeg,79_4.jpeg,рода Екатеринбурга
79.jpeg,79_5.jpeg,города Екатеринбурга
79.jpeg,79_6.jpeg,По последней
79.jpeg,79_7.jpeg,ревизiи сос
79.jpeg,79_8.jpeg,Изъ того Ныне
79.jpeg,79_9.jpeg,Во времен Ныне
79.jpeg,79_10.jpeg,Семьи
79.jpeg,79_11.jpeg,ной от на
79.jpeg,79_12.jpeg,Мужескiй полъ
79.jpeg,79_13.jpeg,тояло и пос
79.jpeg,79_14.jpeg,ле оной
79.jpeg,79_15.jpeg,числа
79.jpeg,79_16.jpeg,№
79.jpeg,79_17.jpeg,Женскiй полъ
79.jpeg,79_18.jpeg,прибыло
79.jpeg,79_19.jpeg,лучке лицо
79.jpeg,79_20.jpeg,выбыло
79.jpeg,79_21.jpeg,лицо
79.jpeg,79_22.jpeg,ревизiи
79.jpeg,79_23.jpeg,Когда
79.jpeg,79_24.jpeg,Съ кото
79.jpeg,79_25.jpeg,Мещане
79.jpeg,79_26.jpeg,Лета
79.jpeg,79_27.jpeg,Лета
79.jpeg,79_28.jpeg,Семьи
79.jpeg,79_29.jpeg,рого вре Лицо
79.jpeg,79_30.jpeg,именно
79.jpeg,79_31.jpeg,Мещанки
79.jpeg,79_32.jpeg,мени
79.jpeg,79_33.jpeg,Егоръ Ивановъ
79.jpeg,79_34.jpeg,Егора Иванова жена Парас
79.jpeg,79_35.jpeg,Притыкинъ
79.jpeg,79_36.jpeg,ковья Раденкова
79.jpeg,79_37.jpeg,54
79.jpeg,79_38.jpeg,Его сынъ Михайло
79.jpeg,79_39.jpeg,21
79.jpeg,79_40.jpeg,13
79.jpeg,79_41.jpeg,Итого мужескаго пола на лицо
79.jpeg,79_42.jpeg,2
79.jpeg,79_43.jpeg,Итого женскаго пола на лицо
79.jpeg,79_44.jpeg,2
79.jpeg,79_45.jpeg,Всего въ сей ревизской сказке заключается наличныхъ душъ мужеска пола два
79.jpeg,79_46.jpeg,и женскаго два прописныхъ нетъ и
79.jpeg,79_47.jpeg,въ томъ и подписуюсь Екатеринбургскiй ме
79.jpeg,79_48.jpeg,щанинъ Егоръ Ивановъ Притыкинъ
8.jpeg,8_0.jpeg,Копiя изъ ревизской скаски о семействе
8.jpeg,8_1.jpeg,крестьянина Фадея Софронова Степанова
8.jpeg,8_2.jpeg,Копiя
80.jpeg,80_0.jpeg,Ревизская Сказка
80.jpeg,80_1.jpeg,Тысяча восемьсотъ Шестьдесятъ седьмого
80.jpeg,80_2.jpeg,года сентября четветого дня Пермской
80.jpeg,80_3.jpeg,губернiи Екатеринбургского мещанина Ивана
80.jpeg,80_4.jpeg,Петрова Каравайцева о состоящихъ душахъ
80.jpeg,80_5.jpeg,на лицо
80.jpeg,80_6.jpeg,Жительство имею
80.jpeg,80_7.jpeg,въ Березовскомъ заводе
81.jpeg,81_0.jpeg,Ревизская Сказка
81.jpeg,81_1.jpeg,Ревизская Сказка
81.jpeg,81_2.jpeg,1867 года Сентября 4 дня Пермской Губернiи
81.jpeg,81_3.jpeg,1867 года Сентября 4 дня Пермской Губернiи
81.jpeg,81_4.jpeg,г Екатеринбурга
81.jpeg,81_5.jpeg,г Екатеринбурга
81.jpeg,81_6.jpeg,По последней Изъ того Ныне
81.jpeg,81_7.jpeg,Воввременной Ныне
81.jpeg,81_8.jpeg,ревизiи сото
81.jpeg,81_9.jpeg,Семьи Мужскiй полъ
81.jpeg,81_10.jpeg,числа
81.jpeg,81_11.jpeg,на
81.jpeg,81_12.jpeg,Семьи Женскiй полъ
81.jpeg,81_13.jpeg,отлу на
81.jpeg,81_14.jpeg,яло и после
81.jpeg,81_15.jpeg,оной прибыло
81.jpeg,81_16.jpeg,выбыло лицо
81.jpeg,81_17.jpeg,чке лицо
81.jpeg,81_18.jpeg,№9 №10
81.jpeg,81_19.jpeg,Когда
81.jpeg,81_20.jpeg,№9 №10
81.jpeg,81_21.jpeg,Съ которого
81.jpeg,81_22.jpeg,Мещане
81.jpeg,81_23.jpeg,Лета
81.jpeg,81_24.jpeg,Лета
81.jpeg,81_25.jpeg,Мещанки
81.jpeg,81_26.jpeg,Лета
81.jpeg,81_27.jpeg,ревизiи ревизiи
81.jpeg,81_28.jpeg,именно
81.jpeg,81_29.jpeg,ревизiи ревизiи
81.jpeg,81_30.jpeg,времени
81.jpeg,81_31.jpeg,Причисленъ по пред
81.jpeg,81_32.jpeg,Иванъ Петровъ
81.jpeg,81_33.jpeg,писанiю Перм
81.jpeg,81_34.jpeg,ской Казенной
81.jpeg,81_35.jpeg,Палаты отъ
81.jpeg,81_36.jpeg,Каравайцевъ 18 Iюля 1867 года
81.jpeg,81_37.jpeg,22
81.jpeg,81_38.jpeg,Холостъ
81.jpeg,81_39.jpeg,за №9867
81.jpeg,81_40.jpeg,Итого мужескаго пола одна душа
81.jpeg,81_41.jpeg,1
81.jpeg,81_42.jpeg,Всего въ сей ревизской сказке заключается наличныхъ душъ мужеска пола одна и въ
81.jpeg,81_43.jpeg,наличности бывшiе показаны прописных же нетъ къ сей ревизской сказке въместо
81.jpeg,81_44.jpeg,сказко подателя Екатеринбургского мещанина Ивана Петрова Кара
81.jpeg,81_45.jpeg,вайцева побезъ грамотству его личной просбе руку приложилъ
81.jpeg,81_46.jpeg,Екатеринбурскiй мещанинъ Сергей Егоровъ
82.jpeg,82_0.jpeg,Ревизская Сказка
82.jpeg,82_1.jpeg,Тысяча восемьсотъ шестьдесятъ седмаго
82.jpeg,82_2.jpeg,года Сентября двенадцатого дня Перм
82.jpeg,82_3.jpeg,ской Губернiи Екатеринбургского меща
82.jpeg,82_4.jpeg,нина Гаврiила Иванова Горохова
82.jpeg,82_5.jpeg,о состоящихъ душахъ на лицо
82.jpeg,82_6.jpeg,Жительство имею
82.jpeg,82_7.jpeg,въ городе Екатеринбургъ
83.jpeg,83_0.jpeg,Ревизская Сказка
83.jpeg,83_1.jpeg,Ревизская Сказка
83.jpeg,83_2.jpeg,1867 года сентября 12 дня Пермской Губернiи
83.jpeg,83_3.jpeg,1867 года сентября 12 дня Пермской Губернiи г
83.jpeg,83_4.jpeg,г Екатеринбурга
83.jpeg,83_5.jpeg,Екатеринбурга
83.jpeg,83_6.jpeg,По последней Изъ того Ныне
83.jpeg,83_7.jpeg,Во временной Ныне
83.jpeg,83_8.jpeg,ревизiи состоя
83.jpeg,83_9.jpeg,Семьи
83.jpeg,83_10.jpeg,Мужскiй полъ
83.jpeg,83_11.jpeg,на
83.jpeg,83_12.jpeg,ло и после
83.jpeg,83_13.jpeg,числа вы
83.jpeg,83_14.jpeg,на
83.jpeg,83_15.jpeg,Семьи
83.jpeg,83_16.jpeg,Женскiй полъ
83.jpeg,83_17.jpeg,отлучке лицо
83.jpeg,83_18.jpeg,оной прибыло было
83.jpeg,83_19.jpeg,лицо
83.jpeg,83_20.jpeg,№9 №10
83.jpeg,83_21.jpeg,Когда
83.jpeg,83_22.jpeg,№9 №10
83.jpeg,83_23.jpeg,Съ которого
83.jpeg,83_24.jpeg,Мещане
83.jpeg,83_25.jpeg,Лета
83.jpeg,83_26.jpeg,Лета
83.jpeg,83_27.jpeg,Лета
83.jpeg,83_28.jpeg,Мещанки
83.jpeg,83_29.jpeg,ревизiи ревизiи
83.jpeg,83_30.jpeg,именно
83.jpeg,83_31.jpeg,ревизiи ревизiи
83.jpeg,83_32.jpeg,времени
83.jpeg,83_33.jpeg,Гаврiила Иванова жена
83.jpeg,83_34.jpeg,Гаврiилъ Ивановъ
83.jpeg,83_35.jpeg,Причисленъ
83.jpeg,83_36.jpeg,по предписа
83.jpeg,83_37.jpeg,20
83.jpeg,83_38.jpeg,Гороховъ
83.jpeg,83_39.jpeg,нiю Пермской
83.jpeg,83_40.jpeg,Марiя Федорова
83.jpeg,83_41.jpeg,Казенной
83.jpeg,83_42.jpeg,24
83.jpeg,83_43.jpeg,Пвлвты отъ
83.jpeg,83_44.jpeg,Его же дочь Марiя
83.jpeg,83_45.jpeg,2 месяца
83.jpeg,83_46.jpeg,11 Iюля въ 1867
83.jpeg,83_47.jpeg,году за №8938
83.jpeg,83_48.jpeg,1
83.jpeg,83_49.jpeg,Итого женскаго пола две души 2
83.jpeg,83_50.jpeg,Итого мужескаго пола одна душа
83.jpeg,83_51.jpeg,Всего въ сей ревизской сказке заключается къ двенадцатому сентября 1867 года наличныхъ
83.jpeg,83_52.jpeg,душъ мужескаго пола одна и женскаго две прописных нетъ въ томъ сказкоподатель
83.jpeg,83_53.jpeg,Екатеринбургкiй мещанинъ Гаврiилъ Ивановъ Гороховъ руку приложилъ
84.jpeg,84_0.jpeg,Ревизская сказка
84.jpeg,84_1.jpeg,Тысяча восемьсотъ шестьдесятъ седмого
84.jpeg,84_2.jpeg,года сентября двадцать девятого дня
84.jpeg,84_3.jpeg,Пермской губернiи Екатеринбургского меща
84.jpeg,84_4.jpeg,нина Матвея Афанасьева Пшеницына о
84.jpeg,84_5.jpeg,состоящихъ душахъ на лицо
85.jpeg,85_0.jpeg,Ревизская сказка
85.jpeg,85_1.jpeg,1867 года сентября 29 дня Пермской губернiи г
85.jpeg,85_2.jpeg,Екатеринбурга
85.jpeg,85_3.jpeg,По последней Изъ того Ныне
85.jpeg,85_4.jpeg,Семьи Мужскiй полъ
85.jpeg,85_5.jpeg,ревизiи состояло
85.jpeg,85_6.jpeg,и после оной
85.jpeg,85_7.jpeg,числа
85.jpeg,85_8.jpeg,на
85.jpeg,85_9.jpeg,прибыло
85.jpeg,85_10.jpeg,выбыло лицо
85.jpeg,85_11.jpeg,№9
85.jpeg,85_12.jpeg,№10
85.jpeg,85_13.jpeg,ревизiи ревизiи
85.jpeg,85_14.jpeg,Мещане
85.jpeg,85_15.jpeg,Лета
85.jpeg,85_16.jpeg,Когда
85.jpeg,85_17.jpeg,именно
85.jpeg,85_18.jpeg,Лета
85.jpeg,85_19.jpeg,Причисленъ по
85.jpeg,85_20.jpeg,Матвей Афана
85.jpeg,85_21.jpeg,предписанiю
85.jpeg,85_22.jpeg,Пермской Казен
85.jpeg,85_23.jpeg,сьевъ Пшеницынъ
85.jpeg,85_24.jpeg,ной Палаты
85.jpeg,85_25.jpeg,отъ 6 марта
85.jpeg,85_26.jpeg,1864 года за № 8644
85.jpeg,85_27.jpeg,14
85.jpeg,85_28.jpeg,изъ мастерскихъ
85.jpeg,85_29.jpeg,детей Екатерин
85.jpeg,85_30.jpeg,бургскихъ заводовъ
85.jpeg,85_31.jpeg,Итого мужескаго пола одна душа
85.jpeg,85_32.jpeg,1
85.jpeg,85_33.jpeg,Всего въ сей ревизской сказке заключается наличныхъ
85.jpeg,85_34.jpeg,шiм показаны прописных нетъ къ сей ревизской
85.jpeg,85_35.jpeg,Екатеринбургского мещанина е
85.jpeg,85_36.jpeg,грамотству его и личной прозбе Ты
85.jpeg,85_37.jpeg,Ревизская Сказка
85.jpeg,85_38.jpeg,Тысяча восемьсотъ шестьдесятъ седмагода
85.jpeg,85_39.jpeg,Сентября двадцать девятого дня Пермской
85.jpeg,85_40.jpeg,Губернiи Екатеринбургского мещанина
85.jpeg,85_41.jpeg,Матвея Афанасьева Пшеницына о состо
85.jpeg,85_42.jpeg,ящихъ душахъ на лицо
86.jpeg,86_0.jpeg,Ревизская Сказка
86.jpeg,86_1.jpeg,1867 года сентября 29 дня Пермской Губернiи
86.jpeg,86_2.jpeg,г Екатеринбурга
86.jpeg,86_3.jpeg,По последней
86.jpeg,86_4.jpeg,изъ того ныне
86.jpeg,86_5.jpeg,Семьи Мужскiй полъ
86.jpeg,86_6.jpeg,ревизiи состо
86.jpeg,86_7.jpeg,яло и после оной
86.jpeg,86_8.jpeg,числа
86.jpeg,86_9.jpeg,на
86.jpeg,86_10.jpeg,прибыло
86.jpeg,86_11.jpeg,выбыло лица
86.jpeg,86_12.jpeg,№9
86.jpeg,86_13.jpeg,№10
86.jpeg,86_14.jpeg,Ревизiи Ревизiи
86.jpeg,86_15.jpeg,Мещане
86.jpeg,86_16.jpeg,Лета
86.jpeg,86_17.jpeg,Когда
86.jpeg,86_18.jpeg,Именно
86.jpeg,86_19.jpeg,Лета
86.jpeg,86_20.jpeg,Причисленъ по
86.jpeg,86_21.jpeg,Матвей Афона
86.jpeg,86_22.jpeg,предписанiю Перм
86.jpeg,86_23.jpeg,ской Казенной
86.jpeg,86_24.jpeg,сьевъ Пшеницынъ
86.jpeg,86_25.jpeg,Палаты отъ
86.jpeg,86_26.jpeg,Марта 1867года
86.jpeg,86_27.jpeg,за N2644
86.jpeg,86_28.jpeg,стеровых детей
86.jpeg,86_29.jpeg,Екатеринбургских
86.jpeg,86_30.jpeg,заводовъ
86.jpeg,86_31.jpeg,Итого Мужского пола одна душа
86.jpeg,86_32.jpeg,Всего въ Сей Ревизской Сказке заключается на
86.jpeg,86_33.jpeg,бывшiя показаны прописных же нетъ къ сей Реви
86.jpeg,86_34.jpeg,Жительство имею въ
86.jpeg,86_35.jpeg,Екатеринбурского мещанина
86.jpeg,86_36.jpeg,2 части города
86.jpeg,86_37.jpeg,грамотству его и личной прозбе Ты
86.jpeg,86_38.jpeg,въ Верхотурской улице въ
86.jpeg,86_39.jpeg,своемъ доме
86.jpeg,86_40.jpeg,Ревизская сказка
86.jpeg,86_41.jpeg,Тысяча восемьсотъ шестьдесятъ седьмого года
86.jpeg,86_42.jpeg,Сентября двадцать девятого дня Пермской
86.jpeg,86_43.jpeg,Губернiи Екатеринбургского Мещанина Мат
86.jpeg,86_44.jpeg,вея Афанасьева Пшеницына о состоящих
86.jpeg,86_45.jpeg,душах на лицо
87.jpeg,87_0.jpeg,Ревизская Сказка
87.jpeg,87_1.jpeg,Ревизская Сказка
87.jpeg,87_2.jpeg,78
87.jpeg,87_3.jpeg,1867 года сентября 29 дня Пермской губернiи г
87.jpeg,87_4.jpeg,1867 года сентября 29 дня Пермской губернiи
87.jpeg,87_5.jpeg,г Екатеринбурга
87.jpeg,87_6.jpeg,Екатеринбурга
87.jpeg,87_7.jpeg,Попоследней
87.jpeg,87_8.jpeg,Изъ того Ныне
87.jpeg,87_9.jpeg,Во временной Ныне
87.jpeg,87_10.jpeg,ревизiи состо
87.jpeg,87_11.jpeg,Семьи Мужскiй полъ
87.jpeg,87_12.jpeg,Семьи Женскiй полъ
87.jpeg,87_13.jpeg,яло и после оной числа
87.jpeg,87_14.jpeg,на
87.jpeg,87_15.jpeg,на
87.jpeg,87_16.jpeg,прибыло
87.jpeg,87_17.jpeg,выбыло
87.jpeg,87_18.jpeg,лицо
87.jpeg,87_19.jpeg,отлучке лица
87.jpeg,87_20.jpeg,№9 №10
87.jpeg,87_21.jpeg,Когда
87.jpeg,87_22.jpeg,№9 №10
87.jpeg,87_23.jpeg,Съ которого
87.jpeg,87_24.jpeg,Мещане
87.jpeg,87_25.jpeg,Лета
87.jpeg,87_26.jpeg,Лета
87.jpeg,87_27.jpeg,Мещанки
87.jpeg,87_28.jpeg,Лета
87.jpeg,87_29.jpeg,ревизiя ревизiя
87.jpeg,87_30.jpeg,именно
87.jpeg,87_31.jpeg,ревизiя ревизiя
87.jpeg,87_32.jpeg,времени
87.jpeg,87_33.jpeg,Причисленъ по
87.jpeg,87_34.jpeg,предписанiю Перм
87.jpeg,87_35.jpeg,Матвей Афана
87.jpeg,87_36.jpeg,ской Казенной Па
87.jpeg,87_37.jpeg,латы отъ 6 Мар
87.jpeg,87_38.jpeg,сьевъ Пшеницынъ та 1867 года за
87.jpeg,87_39.jpeg,14
87.jpeg,87_40.jpeg,№2644 изъ Ма
87.jpeg,87_41.jpeg,стеркихъ детей
87.jpeg,87_42.jpeg,Екатеринбург
87.jpeg,87_43.jpeg,скихъ заводовъ
87.jpeg,87_44.jpeg,Итого мужскаго пола одна душа
87.jpeg,87_45.jpeg,1
87.jpeg,87_46.jpeg,Всего въ сей ревизской сказке заключается наличныхъ душъ мужеска пола одна и въ наличности быв
87.jpeg,87_47.jpeg,шiе показаны прописных же нетъ къ сей Ревизской Сказке Въместо сказко подателя Екатер
87.jpeg,87_48.jpeg,инбурского мещанина Матвея Афанасьева Пшеницына Побезъграмотству
87.jpeg,87_49.jpeg,его и личной прозьбы руку приложилъ Екатеринбурский мещанинъ
87.jpeg,87_50.jpeg,Сергей
87.jpeg,87_51.jpeg,Егоровъ
88.jpeg,88_0.jpeg,Ревизская Сказка
88.jpeg,88_1.jpeg,1864 года Сентября 29 дня Пермской губернiи г
88.jpeg,88_2.jpeg,Екатеринбурга
88.jpeg,88_3.jpeg,Семьи Женскiй полъ
88.jpeg,88_4.jpeg,Во временной Ныне
88.jpeg,88_5.jpeg,на
88.jpeg,88_6.jpeg,отлучке лицо
88.jpeg,88_7.jpeg,№9
88.jpeg,88_8.jpeg,№10
88.jpeg,88_9.jpeg,ревизiи ревизiи
88.jpeg,88_10.jpeg,Мещанки
88.jpeg,88_11.jpeg,Съ которого
88.jpeg,88_12.jpeg,времени
88.jpeg,88_13.jpeg,Лета
88.jpeg,88_14.jpeg,личныхъ душъ мужеска пола одна и въ наличности
88.jpeg,88_15.jpeg,ской Сказке ивъ место сказко подателя
88.jpeg,88_16.jpeg,атвея Афанасьева Пшеницына Побезъ
89.jpeg,89_0.jpeg,Ревизская Сказка
89.jpeg,89_1.jpeg,79
89.jpeg,89_2.jpeg,1864 года сентября 29дняПермской губернiи г
89.jpeg,89_3.jpeg,Екатеринбурга
89.jpeg,89_4.jpeg,Семьи
89.jpeg,89_5.jpeg,Женскiй полъ
89.jpeg,89_6.jpeg,Во временной Ныне
89.jpeg,89_7.jpeg,отлучке Лицо
89.jpeg,89_8.jpeg,10
89.jpeg,89_9.jpeg,Ревизiи Ревизiи
89.jpeg,89_10.jpeg,Мещанки
89.jpeg,89_11.jpeg,Съ которого
89.jpeg,89_12.jpeg,времени
89.jpeg,89_13.jpeg,Лета
89.jpeg,89_14.jpeg,душъ мужеска пола одна и въ наличности быв
89.jpeg,89_15.jpeg,Сказке и въ место сказко подателя
89.jpeg,89_16.jpeg,Матвея Афанасьева Пшеницына побезъ
9.jpeg,9_0.jpeg,Ревизская сказка
9.jpeg,9_1.jpeg,Ревизская сказка
9.jpeg,9_2.jpeg,1858 года Марта месяца 14 дня Пермской Губернiи Екате
9.jpeg,9_3.jpeg,1858 года Марта месяца 14 дня Пермской Губернiи Екатерин
9.jpeg,9_4.jpeg,ринбургского уезда Маминской волости Походильского Сельского
9.jpeg,9_5.jpeg,бургского уезда Маминской волости Походильского Сельского
9.jpeg,9_6.jpeg,Общества Походильской деревни
9.jpeg,9_7.jpeg,Общества Походильской деревни
9.jpeg,9_8.jpeg,По послед
9.jpeg,9_9.jpeg,ней ревизiи
9.jpeg,9_10.jpeg,Изъ того
9.jpeg,9_11.jpeg,Ны
9.jpeg,9_12.jpeg,Во времен Ныне
9.jpeg,9_13.jpeg,Семьи
9.jpeg,9_14.jpeg,Мужскiй полъ
9.jpeg,9_15.jpeg,состояло числа
9.jpeg,9_16.jpeg,не
9.jpeg,9_17.jpeg,и после оной
9.jpeg,9_18.jpeg,ной отлу на ли
9.jpeg,9_19.jpeg,прибыло
9.jpeg,9_20.jpeg,выбыло
9.jpeg,9_21.jpeg,на ли
9.jpeg,9_22.jpeg,Семьи
9.jpeg,9_23.jpeg,Женскiй полъ
9.jpeg,9_24.jpeg,чке
9.jpeg,9_25.jpeg,цо
9.jpeg,9_26.jpeg,цо
9.jpeg,9_27.jpeg,№9 №10
9.jpeg,9_28.jpeg,Когда
9.jpeg,9_29.jpeg,№9 №10
9.jpeg,9_30.jpeg,реви реви
9.jpeg,9_31.jpeg,Крестьяне
9.jpeg,9_32.jpeg,Лета
9.jpeg,9_33.jpeg,Съ которо
9.jpeg,9_34.jpeg,Именно Лета
9.jpeg,9_35.jpeg,реви реви
9.jpeg,9_36.jpeg,Крестьянки
9.jpeg,9_37.jpeg,го време Лета
9.jpeg,9_38.jpeg,зiи зiи
9.jpeg,9_39.jpeg,зiи зiи
9.jpeg,9_40.jpeg,ни
9.jpeg,9_41.jpeg,407 359 Калистратъ Софроновъ Степановъ 33
9.jpeg,9_42.jpeg,40
9.jpeg,9_43.jpeg,361 Калистрата Софронова жена Зиновья
9.jpeg,9_44.jpeg,Лукьянова
9.jpeg,9_45.jpeg,42
9.jpeg,9_46.jpeg,Калистрата братъ Фадей
9.jpeg,9_47.jpeg,21
9.jpeg,9_48.jpeg,28
9.jpeg,9_49.jpeg,Его дочь Наталья
9.jpeg,9_50.jpeg,10
9.jpeg,9_51.jpeg,Фадея Софронова жена Татьяна
9.jpeg,9_52.jpeg,Фадея сынъ Алексей въ 1858
9.jpeg,9_53.jpeg,Егорова
9.jpeg,9_54.jpeg,. .
9.jpeg,9_55.jpeg,30
90.jpeg,90_0.jpeg,Ревизская сказка
90.jpeg,90_1.jpeg,Тысяча восемьсотъ шестьдесятъ седьмаго
90.jpeg,90_2.jpeg,года октября пятого дня Пермской губер
90.jpeg,90_3.jpeg,нiи города Екатеринбурга мещанина Ла
90.jpeg,90_4.jpeg,аря Иванова Баченова о состоящихъ
90.jpeg,90_5.jpeg,душахъ на лицо
91.jpeg,91_0.jpeg,Ревизская сказка
91.jpeg,91_1.jpeg,Ревизская сказка
91.jpeg,91_2.jpeg,1867 года октября 5 дня Пермской
91.jpeg,91_3.jpeg,1867 года октября 5 дня Пермской
91.jpeg,91_4.jpeg,губернiи г Екатеринбурга
91.jpeg,91_5.jpeg,губернiи г Екатеринбурга
91.jpeg,91_6.jpeg,По последней
91.jpeg,91_7.jpeg,ревизiи и состоя
91.jpeg,91_8.jpeg,Изъ того
91.jpeg,91_9.jpeg,Ныне
91.jpeg,91_10.jpeg,Въо времен Ныне
